,name,bar_code,brand,categories,labels,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,generic_name,quantity,packaging,manufacturing,nova_score,palm_ingredients,allergens,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,additives,traceability_code,markets,link,ingredients_origins
897,Purée Abricot - Fruits Rouges & Co. - 1kg,3385630014694,['Fruits Rouges & Co.'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Compotes', ""Compotes d'abricot""]",['Produits destinés aux professionnels'],['France'],"['Abricot 90 %', 'Sucre 10%', ' Antioxydant : Acide ascorbique']","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,Purée Abricot,1 kg,"['Frais', 'Plastique']",,3,,,B,35.2%,26.4%,14.9%,14.0%,7.5%,2.0%,96,['E300 - Acide ascorbique'],,,,
898,Myrtilles - Fruits Rouges & Co - 125g,3385630016827,['Fruits Rouges & Co'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits rouges', 'Fruits frais', 'Myrtilles', 'Myrtilles fraîches']",,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,125 g,,,,,,B,90.0%,0.0%,0.0%,5.0%,4.8%,0.2%,87,,,,,
899,Framboise - Fruits Rouges & Co,3385630017367,['Fruits Rouges & Co'],,,['France'],[],[],,,,,,,,,?,,45,,188 kj(45 kcal),,"0,3",,"0,021",,"4,25",,"4,25",,"1,4",,"0,008",,"0,003",,,,,,,,,,,,,,,,,,,,,,,,,
900,Purée Abricot - Fruits Rouges & Co. - 1kg,3385630014694,['Fruits Rouges & Co.'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Compotes', ""Compotes d'abricot""]",['Produits destinés aux professionnels'],['France'],"['Abricot 90 %', 'Sucre 10%', ' Antioxydant : Acide ascorbique']","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,Purée Abricot,1 kg,"['Frais', 'Plastique']",,3,,,B,35.2%,26.4%,14.9%,14.0%,7.5%,2.0%,96,['E300 - Acide ascorbique'],,,,
901,Myrtilles - Fruits Rouges & Co - 125g,3385630016827,['Fruits Rouges & Co'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits rouges', 'Fruits frais', 'Myrtilles', 'Myrtilles fraîches']",,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,125 g,,,,,,B,90.0%,0.0%,0.0%,5.0%,4.8%,0.2%,87,,,,,
902,Framboise - Fruits Rouges & Co,3385630017367,['Fruits Rouges & Co'],,,['France'],[],[],,,,,,,,,?,,45,,188 kj(45 kcal),,"0,3",,"0,021",,"4,25",,"4,25",,"1,4",,"0,008",,"0,003",,,,,,,,,,,,,,,,,,,,,,,,,
903,Figue violette - Fruits Rouges & Co - 140g,3385630039123,['Fruits Rouges & Co'],['Figue violette'],,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,Figue violette,140 g,,"['Laon', 'France']",,,,,,,,,,,,,,,,['Afrique du Sud']
904,Mon Kit Fruits et Coulis,3385630043700,,,,['France'],[],[],,,,,,,,,?,,56,,234 kj(56 kcal),,"0,5",,0,,12,,12,,"0,5",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
905,Mon coulis de fraises d'ici - Fruits Rouges & Co. - 500g,3385630044028,['Fruits Rouges & Co.'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Sauces', 'Sauces dessert', 'Coulis de fruits', 'Coulis de fraise']",['Sans conservateurs'],['France'],"['Fraise 83%', ' sucre 17%']","['Sans huile de palme', 'Végétalien', 'Végétarien']",0.4 g,en faible quantité,0 g,en faible quantité,20 g,en quantité élevée,0.01 g,en faible quantité,?,,90,-20%,377 kj(90 kcal),-20%,"0,4",+73%,0,-100%,20,-25%,20,-23%,"0,6",+49%,"0,01",-27%,"0,004",-27%,0,-100%,B,-100%,,500 g,,,3,,,,,,,,,,,,,,,
906,Framboises - Fruits Rouges & Co. - 250g,3385630050449,['Fruits Rouges & Co.'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits rouges']",,['France'],['Framboises'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",0.36 g,en faible quantité,0 g,en faible quantité,4.26 g,en faible quantité,0.009 g,en faible quantité,183,-34%,?,,183 kj(44 kcal),-33%,"0,36",-13%,0,-100%,"4,26",-68%,"4,26",-60%,"1,28",+37%,"0,009",-39%,"0,004",-39%,-10,,A,,Framboises,250 g,"['Barquette', 'Plastique']",,1,,,C,90.1%,0.0%,0.0%,7.2%,2.5%,0.1%,60,,,,http://www.fruitsrougesandco.com/,['Portugal']
907,Myrtille - Fruits Rouges & Co,3385630064767,['Fruits Rouges & Co'],,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Myrtille surgelée - Rouge Parfum - 450g,3385632133171,['Rouge Parfum'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Surgelés', 'Fruits et produits dérivés', 'Aliments à base de plantes surgelés', 'Fruits', 'Fruits rouges', 'Fruits surgelés', 'Myrtilles', 'Fruits rouges surgelés', 'Myrtilles surgelées']",,['France'],['Myrtilles'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",0.5 g,en faible quantité,0 g,en faible quantité,7.9 g,en quantité modérée,0.01 g,en faible quantité,?,,60,+13%,251 kj(60 kcal),+10%,"0,5",+41%,0,-100%,12,+3%,"7,9",-16%,"0,6",+8%,"0,01",+58%,"0,004",+58%,-4,,A,,,450 g,,,1,,,B,70.0%,0.1%,7.6%,6.1%,12.8%,3.3%,79,,,,,
909,Ma collection de fruits,3385632145228,,,,['France'],[],[],,,,,,,,,?,,46,,192 kj(46 kcal),,"0,5",,0,,"7,6",,"7,6",,"0,9",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
910,Ma collection de fruits,3385632182223,,,,['France'],[],[],,,,,,,,,?,,53,,222 kj(53 kcal),,"0,5",,0,,"6,7",,"5,7",,"1,2",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
911,Purée De Framboises,3385633213223,,,,['France'],[],[],,,,,,,,,?,,81,,339 kj(81 kcal),,"0,5",,0,,14,,14,,"1,3",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
912,Puree de fruits exotiques pasteurisee,3385633226223,,,,['France'],[],[],,,,,,,,,?,,63,,264 kj(63 kcal),,"0,5",,0,,13,,11,,"0,8",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
913,Myrtilles,3385634433583,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits rouges', 'Myrtilles']",,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,B,90.0%,0.0%,0.0%,5.0%,4.8%,0.2%,87,,,,,
914,Duo de fruits rouges - 290g,3385635068135,,,,['France'],[],[],,,,,,,,,?,,58,,243 kj(58 kcal),,"0,5",,0,,"7,3",,7,,"1,2",,"0,01",,"0,004",,,,,,,290 g,,,,,,,,,,,,,,,,,,
915,Duo framboises-myrtilles - Fruits Rouges & Co. - 250g,3385635070138,['Fruits Rouges & Co.'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits rouges']",,['France'],[],[],0.5 g,en faible quantité,0 g,en faible quantité,8.1 g,en quantité modérée,0.01 g,en faible quantité,?,,60,-14%,251 kj(60 kcal),-8%,"0,5",+21%,0,-100%,"9,7",-27%,"8,1",-24%,1,+7%,"0,01",-32%,"0,004",-32%,-4,,A,,,250 g,"['Barquette', 'Plastique']",,,,,B,90.1%,0.0%,0.0%,7.2%,2.5%,0.1%,60,,,,http://www.fruitsrougesandco.com/,['Espagne']
916,myrtilles - Fruits Rouges & Co - 250g,3385635224135,['Fruits Rouges & Co'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits rouges', 'Fruits frais', 'Myrtilles', 'Myrtilles fraîches']",,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,250 g,,,,,,B,90.0%,0.0%,0.0%,5.0%,4.8%,0.2%,87,,,,,['France']
917,Rhubarbe - Fruits Rouges & Co. - 1kg,3385635271429,['Fruits Rouges & Co.'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Frais', 'Légumes tiges', 'Aliments à base de plantes frais', 'Légumes frais', 'Rhubarbes']",['Origine France'],['France'],['Rhubarbe'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,Rhubarbe,1 kg,['Plastique'],['France'],1,,,B,64.0%,0.0%,0.0%,15.7%,15.3%,5.0%,98,,,,,['France']
918,Nectar d'Abricot - Les Paysans du Ventoux - 1L,3385760001168,['Les Paysans du Ventoux'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Nectars de fruits', ""Nectars d'abricot""]",,['France'],"[""jus et purée d'abricot "", '>50%', 'eau', 'sucre']",['Sans huile de palme'],0.5 g,en faible quantité,0.1 g,en faible quantité,11 g,en quantité élevée,0.02 g,en faible quantité,?,,52,-2%,218 kj(52 kcal),-2%,"0,5",+159%,"0,1",+168%,11,-11%,11,-7%,"0,5",+34%,"0,02",+89%,"0,008",+89%,14,-8%,E,-8%,,1 L,"['Bouteille', 'Verre', 'Bouchon', 'Métal']",,3,,,C,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,,"['EMB 13089C', 'Saint-Andiol (Bouches-du-Rhône, France)']",,,
919,Chautagne Blanc - Le Vigneron Savoyard - 750ml,3385791000062,['Le Vigneron Savoyard'],"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Vins blancs', 'Vin de Savoie']","['Déconseillé à certaines catégories de personnes', 'Point Vert', 'Fabriqué en France', 'Contient des sulfites', 'Déconseillé aux femmes enceintes']",['France'],"['Vin blanc Savoie', 'cépage Jacquère', ' Contient des sulfites']",[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,750 ml,"['Bouteille', 'Verre']","['France', 'Savoie']",,,['Anhydride sulfureux et sulfites'],B,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,,,['Auchan'],,['France']
920,Demoiselles - Cave de Chautagne - 75cl,3385798310003,['Cave de Chautagne'],"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Vins effervescents', 'Vins rosés', 'Vin de Savoie', 'Vins mousseux']","['AOC', 'Déconseillé aux femmes enceintes']",['France'],['Contient des sulfites'],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,Vin de Savoie mousseux rosé,75 cl,"['Bouteille', 'Verre']",['France'],3,,['Anhydride sulfureux et sulfites'],B,46.7%,3.7%,29.6%,13.4%,5.1%,1.4%,45,,,,,['France']
921,Croutons nature - Atlantic Snacks,3385970021802,['Atlantic Snacks'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Croûtons']",,['France'],"['Farine de blé 89%', 'huile de tournesol', 'sucre', 'son de blé', 'sel', 'poudre de lait écrémé', 'lactosérum en poudre', 'lactose', 'arômes naturels', 'colorants : caramel ordinaire rocou', "" Traces d'arachides"", 'de crustacés et duufs']",['Non végétalien'],13 g,en quantité modérée,1 g,en faible quantité,4.3 g,en faible quantité,1.5 g,en quantité modérée,?,,443,-6%,1854 kj(443 kcal),-6%,13,-37%,1,-67%,"71,5",+22%,"4,3",+17%,9,-4%,"1,5",-23%,"0,6",-23%,8,-45%,C,-45%,,,,,4,,"['Gluten', 'Lait']",D,87.8%,8.3%,1.9%,1.8%,0.2%,0.0%,35,['E150a - Caramel E150a'],,,,
922,"Muché à l'ail - Domaine Picard - 2,500kg",3385990002799,['Domaine Picard'],,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,"2,500 kg",,,,,,,,,,,,,,,"['EMB 80798A', 'Villers-Bocage (Somme, France)']",,,
923,Andouille recette Campagnarde - Domaine Picard - 1kg,3385990005042,['Domaine Picard'],"['Viandes', 'Charcuteries', 'Andouilles']",,['France'],[],[],18 g,en quantité modérée,8.1 g,en quantité élevée,0.5 g,en faible quantité,1.9 g,en quantité élevée,981,-1%,253,+2%,981 kj(253 kcal),-6%,18,-9%,"8,1",-17%,"< 0,5",+29%,"< 0,5",+74%,18,+5%,"1,9",-20%,"0,76",-20%,18,-15%,D,-15%,,1 kg,['Plastique'],,,,,E,81.2%,13.0%,3.0%,0.8%,0.4%,1.6%,11,,,,,
924,"Pâté de foie de porc du nord - Domaine Picard - 0,600kg",3385990021134,['Domaine Picard'],"['Viandes', 'Charcuteries', 'Charcuteries diverses', 'Pâté', 'Pâtés de foie']",,['France'],"['Foie de porc ', '38% porc', 'origine France', ' gras de porc', 'gélatine de porc', 'colorant E 150A', 'arômes ', 'CELERI', 'sirop de glucose', 'dextrose', 'sel', 'protéines de Lait', 'épice', 'antioxydants : E301', 'E316', 'conservateur  : E250', 'oignons', 'Traces éventuelles de : GLUTEN,MOUTARDE et OEUFS']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",27 g,en quantité élevée,10 g,en quantité élevée,1.9 g,en faible quantité,1.8 g,en quantité élevée,?,,302,-15%,1264 kj(302 kcal),-14%,27,-17%,10,-19%,"2,1",+3%,"1,9",+135%,12,+5%,"1,8",+10%,"0,72",+10%,19,-5%,E,-5%,,"0,600 kg",,,4,,"['Céleri', 'Œufs', 'Gluten', 'Lait', 'Moutarde']",,,,,,,,,"['E428 - Gélatine', 'E150a - Caramel E150a', 'E301 - Ascorbate de sodium', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']","['FR 80.798.003 CE', 'Villers-Bocage (Somme, France)']",,,
925,Paté à la bierre du nord - Domaine Picard,3385990021523,['Domaine Picard'],,,['France'],[],[],,,,,,,,,?,,268,,1121 kj(268 kcal),,22,,"8,4",,"1,4",,"1,2",,16,,"1,4",,"0,56",,,,,,,,,,,,,,,,,,,,,,,,,
926,"Les sélections du domaine, pâté ardennais, la - Le Domaine Picard - 600g",3385990021851,['Le Domaine Picard'],,,['France'],"[' gras', 'foie ', '2870', ' et viande de gélatine de porc', ' couenne de porc', ' colorant : E150R', ' arômes ', 'CELERI', ' sel', ' protéines de LRIT', 'dextrose', 'épices et plantes aromatiques ', 'dont MOIJTBRDE', 'antioxydants : E300', ' E301', ' E316', 'aromates', 'conservateur ? E250 Origine ', ' UE Traces éventuelles de: GLUTEN', 'OEUFS']","['Non végétalien', 'Non végétarien']",,,,,,,,,?,,332,,1389 kj(332 kcal),,30,,12,,"1,1",,"0,7",,14,,"1,7",,"0,68",,,,,,,600 g,,,4,,"['Céleri', 'Œufs', 'Gluten']",,,,,,,,,"['E300 - Acide ascorbique', 'E301 - Ascorbate de sodium', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,,,
927,La Terrine de Lièvre recette à la moutarde - Domaine Picard - 120g,3385990022254,['Domaine Picard'],"['Terrines', 'Terrines de lièvre']",,['France'],"['Viande de porc', 'viande de lièvre ', '20%', 'gelée ', 'gélatine G', 'sel', 'colorant: caramel', ' arômes ', 'CELERI', 'foie de porc', 'MOUTARDE ', '4,4%', 'alcools', 'lactose', 'protéines de LAIT', 'épices', 'plantes aromatiques', 'dextrose', 'saccharose', 'antioxydants: E300', 'E301', 'E316', ' conservateur: E250']","['Non végétalien', 'Non végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,120 g,"['Barquette', 'Plastique', 'écolo']",,4,,"['Céleri', 'Lait', 'Moutarde']",,,,,,,,,"['E428 - Gélatine', 'E150 - Caramel', 'E300 - Acide ascorbique', 'E301 - Ascorbate de sodium', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']","['FR 80.798.003 CE', 'Villers-Bocage (Somme, France)', 'EMB 80798A', 'Villers-Bocage (Somme, France)', 'EMB 80798R', 'Villers-Bocage (Somme, France)']",['Netto'],,
928,Pate echalote tranche,3385990024234,,,,['France'],[],[],,,,,,,,,?,,260,,1088 kj(260 kcal),,21,,"7,9",,"1,8",,"1,8",,17,,"1,6",,"0,64",,,,,,,,,,,,,,,,,,,,,,,,,
929,Pâté ardennais,3385990024302,,,,['France'],[],[],,,,,,,,,?,,332,,1389 kj(332 kcal),,30,,12,,"1,1",,"0,7",,14,,"1,7",,"0,68",,,,,,,,,,,,,,,,,,,,,,,,,
930,Terrine à l'Échalote - Domaine Picard,3385990024388,['Domaine Picard'],,,['France'],[],[],,,,,,,,,?,,260,,1088 kj(260 kcal),,21,,"7,9",,"1,8",,"1,8",,17,,"1,6",,"0,64",,,,,,,,,,,,,,,,,,,,,,,,,
931,Pâté de jambon à l'ancienne - Domaine Picard,3385990024685,['Domaine Picard'],"['Viandes', 'Charcuteries', 'Jambons', 'Jambons blancs', ""Jambons cuits à l'ancienne""]",,['France'],[],[],19 g,en quantité modérée,7.4 g,en quantité élevée,0.5 g,en faible quantité,1.4 g,en quantité modérée,?,,245,+61%,1025 kj(245 kcal),+61%,19,+208%,"7,4",+207%,"0,5",+1%,"0,5",+3%,18,-19%,"1,4",-28%,"0,56",-28%,16,+64%,D,+64%,,,,,,,,E,80.5%,11.8%,4.9%,1.6%,0.9%,0.3%,33,,,,,
932,Terrine à l'Echalote - Domaine Picard - 170g,3385990024944,['Domaine Picard'],"['Produits à la viande', 'Terrines', 'Terrines de porc', ""Terrines à l'échalote""]",,['France'],"['Viande de porc ', '59 % - origine UE', 'gélatine de porc', 'foie de porc ', 'origine : UE', 'sel', 'colorant : E150a', 'arômes ', 'céleri', 'échalote ', '1,9 %', 'sirop de glucose', 'dextrose', 'protéines de lait', 'épices', 'oignons', ""extraits d'épices"", 'antioxydants : E300', 'E301', 'E316', ""blanc d'œuf"", 'conservateur : E250']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",21 g,en quantité élevée,7.9 g,en quantité élevée,1.8 g,en faible quantité,1.6 g,en quantité élevée,?,,260,-15%,1088 kj(260 kcal),-14%,21,-21%,"7,9",-19%,"1,8",-10%,"1,8",+185%,17,+17%,"1,6",+4%,"0,64",+4%,17,-9%,D,-9%,Terrine à l'Echalote,170 g,"['Plastique', 'Sous-vide']",['France'],4,,"['Céleri', 'Œufs', 'Lait']",,,,,,,,,"['E428 - Gélatine', 'E150a - Caramel E150a', 'E300 - Acide ascorbique', 'E301 - Ascorbate de sodium', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']","['FR 80.798.003 CE', 'Villers-Bocage (Somme, France)']",['Netto'],,['Union européenne']
933,Noix de jambon aux épices - Domaine Picard - 0.160kg,3385990025057,['Domaine Picard'],,,['France'],"['Jambon cuit Ingrédients Jambon ', 'IL porc ', 'Origine Espagne', 'bouillon ', 'eau', 'os et couenne de porcs extrait do l,égurngs et dg Levurez', 'sel', 'dextrose', 'sirop de glucose', 'poivre', 'ail', 'paprika', 'oignon3', 'coriandre', ' arômes antioxydanu Œ 316', ' conservateur ', ' E?50', 'Traces de : MOIJTBPOE']",[],,,,,,,,,?,,107,,448 kj(107 kcal),,"2,4",,"0,9",,"0,5",,"0,5",,21,,"2,3",,"0,92",,,,,,,0.160 kg,,,4,,,,,,,,,,,,"['FR 80.798.003 CE', 'Villers-Bocage (Somme, France)']",,,
934,"Tendre Noix Supérieur - Domaine Picard - 0,160kg",3385990025064,['Domaine Picard'],,,['France'],[],[],,,,,,,,,?,,112,,469 kj(112 kcal),,"2,6",,"0,9",,"0,5",,"0,5",,22,,"2,2",,"0,88",,,,,,,"0,160 kg",,,,,,,,,,,,,,,"['FR 80.798.003 CE', 'Villers-Bocage (Somme, France)']",,,
935,Pâté Picard - Domaine Picard - 160g,3385990025170,"['Domaine Picard', 'Lidl']","['Viandes', 'Charcuteries', 'Pâtés charcutiers']","['Point Vert', 'Fabriqué en France']",['France'],"['Viande de porc ', '90 % - Origine France', 'gélatine de porc', 'colorant caramel naturel', 'arômes naturels', 'sel', 'ail ', '0,5 %', ' épices', ' plantes aromatiques', 'dextrose', 'antioxydants : E300 et E301']","['Non végétalien', 'Non végétarien']",21 g,en quantité élevée,7.5 g,en quantité élevée,0.5 g,en faible quantité,1.6 g,en quantité élevée,?,,253,-12%,1059 kj(253 kcal),-11%,21,-13%,"7,5",-17%,"0,5",-79%,"0,5",-47%,16,+15%,"1,6",-1%,"0,64",-1%,17,-4%,D,-4%,Pâté Picard,160 g,"['Plastique', 'Frais']",['France'],4,,,,,,,,,,,"['E428 - Gélatine', 'E300 - Acide ascorbique', 'E301 - Ascorbate de sodium']","['FR 80.798.003 CE', 'Villers-Bocage (Somme, France)']",['Lidl'],,['France']
936,"Terrine a la biere du nord - Domaine Picard - 0,380kg",3385990025187,['Domaine Picard'],,,['France'],"['Viande et couenne de porc ', 'Origine IIE', 'bière ', '11%', ' gélatine de porc', ' sel', 'colorant : E 1508', 'E 150C ', 'CELERI', 'sirop de glucose', 'protéines de IRII', "" blanc d'IflF"", 'oignons rôtis ', 'panés dans farine de BLE', 'épices', 'plantes aromatiques', 'dextrose', 'poudre de champignon* antioxydants : E300', ' E301', 'E316', ' conservateur : E250', ' éventuelles GLUTEN']","['Non végétalien', 'Non végétarien']",,,,,,,,,?,,268,,1121 kj(268 kcal),,22,,"8,4",,"1,4",,"1,2",,16,,"1,4",,"0,56",,,,,,,"0,380 kg",,,4,,"['Céleri', 'Gluten']",,,,,,,,,"['E428 - Gélatine', 'E150c - Caramel ammoniacal', '', 'Risque modéré de sur-exposition', 'E300 - Acide ascorbique', 'E301 - Ascorbate de sodium', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']","['FR 80.798.003 CE', 'Villers-Bocage (Somme, France)']",,,
937,Potjevlesch - Domaine Picard,3385990025224,['Domaine Picard'],,,['France'],[],[],,,,,,,,,?,,122,,510 kj(122 kcal),,"4,6",,2,,"2,2",,"2,1",,18,,"1,4",,"0,56",,,,,,,,,,,,,,,,,,,,,,,['Magasins U'],,
938,Noix de jambon nature - Domaine Picard,3385990026115,['Domaine Picard'],,,['France'],"['Noix do jarnbon naturo arobon cuit do quaLit6 supérieur sans couc grédients : jambon de porc ', 'Origine : Espagne', 'bouillon os et couenne de porc', 'extrait de légumes et de Levures', 'et', ' dextrose', 'sirop de glucose', 'arômes', 'antioxydants 316', 'onservateur : E250 races de : CELERI', 'GLUTEN,']","['Non végétalien', 'Non végétarien']",,,,,,,,,?,,110,,460 kj(110 kcal),,2,,"0,7",,"0,6",,"0,6",,23,,"1,6",,"0,64",,,,,,,,,,4,,"['Céleri', 'Gluten']",,,,,,,,,"['E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,,,
939,Terrine au thym de provence - Domaine Picard,3385990026245,['Domaine Picard'],,,['France'],"['ingrédients : Viande et foie de porc ', 'origine : UE', 'gélatine de porc', 'sel', 'colorant : El 50A', 'arômes ', 'CELERI', 'armagnac', 'aromates dont thym de Provence ', '0', '6%', 'épices', 'dextrose', 'poudre de champignons', 'antioxydants : E300', 'E301', 'E316', 'conservateur : E250', ' Conditionné sous atmosphère protectrice', ' A conserver entre 0 et +40C ', ' A consommer rapidement après ouverture']","['Non végétalien', 'Non végétarien']",,,,,,,,,?,,266,,1113 kj(266 kcal),,23,,7,,"0,5",,"0,5",,15,,"1,52",,"0,608",,,,,,,,,,4,,['Céleri'],,,,,,,,,"['E428 - Gélatine', 'E300 - Acide ascorbique', 'E301 - Ascorbate de sodium', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,,,
940,Bouchon Porc Siao Mai Et sauce,3386030001512,,,,['France'],[],[],,,,,,,,,?,,153,,640 kj(153 kcal),,"7,1",,"2,4",,12,,"1,2",,"9,4",,"1,4",,"0,56",,,,,,,,,,,,,,,,,,,,,,,,,
941,Mini Hakao vapeur - Delices D'orient,3386030002229,"[""Delices D'orient""]",,,['France'],[],[],,,,,,,,,?,,173,,724 kj(173 kcal),,"4,8",,"1,2",,28,,"0,1",,"3,7",,"0,73",,"0,292",,,,,,,,,,,,,,,,,,,,,,,,,
942,Korokke croquettes végétariennes à la japonaise,3386030002700,,,,['France'],[],[],,,,,,,,,?,,188,,787 kj(188 kcal),,"9,9",,"1,1",,19,,"0,5",,"4,3",,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,
