,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,traceability_code,additives,nova_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,labels,ingredients_origins,allergens,generic_name,packaging,manufacturing,markets,brand_owner,link,palm_ingredients
1505,Sunwarrior Classic Plus Raw Plant-based Protein - Chocolate,0718122638994,['France'],[],[],?,10,42 kj(10 kcal),2,0,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,Warrior blend - 300g,0718122639694,['France'],[],[],?,100,418 kj(100 kcal),"1,5","0,1",4,1,18,"0,35","0,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 g,,,,,,,,,,
1507,Raw Vegan Protein - Sun Warrior - 1kg,0718122646098,['France'],"['protein blend: ', 'raw pea protein', 'raw cranberry protein', ' raw hemp seed protein', 'cocoa', ' vanilla extract', ' butter', 'unrefined sea salt', 'stabilisers: ', 'fenugreek fibre', 'konjac fibre', 'natural sweetener: ', 'steviol glycosides', ' medium chain tng\\ycertdes']","['Végétalien', 'Végétarien']",?,381,1594 kj(381 kcal),5,1,9,5,71,"0,981","0,392",['Sun Warrior'],,"['E425 - Extrait de racine de Konjac', 'E960 - Glucosides de stéviol', '', 'Risque modéré de sur-exposition']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 kg,"['Végétarien', 'en:gluten-free', 'Végétalien']",,['Lait'],,,,,,,
1508,Smoky Mountain Beef Jerky Honey Jalapeño - 8oz,0718122769421,['France'],[],[],?,286,1197 kj(286 kcal),7,4,4,4,50,2,"0,8",,,,,"['Viandes', 'Viandes séchées', 'Viande de bœuf séchée']",7 g,en quantité modérée,4 g,en quantité modérée,4 g,en faible quantité,2 g,en quantité élevée,,+8%,+8%,+66%,+167%,-72%,-62%,+28%,-46%,-46%,14,-4%,D,-4%,,,,,,,,,8 oz,,,,,,,,,,
1509,Dried Mango,0718294020016,['France'],[],[],?,300,1255 kj(300 kcal),"0,001","0,001",60,60,4,"0,011","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,CEBU'S Lucky Dried Mangoes,0718294020047,['France'],[],[],?,300,1255 kj(300 kcal),0,0,60,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,Hell No Hillary Peppermints,0718442401056,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,Las Végas NEVADA - 0.56oz,0718442401902,['France'],[],[],?,5,21 kj(5 kcal),2,1,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56 oz,,,,,,,,,,
1513,Virgin Coconut Oil,0718912323215,['France'],[],[],?,126,527 kj(126 kcal),14,13,0,0,0,0,0,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', 'Huiles', 'Huiles de fruits et graines de fruits', 'Huiles de coco']",14 g,en quantité modérée,13 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,,-85%,-85%,-86%,-85%,-100%,-100%,-100%,-100%,-100%,11,-43%,D,-43%,,,,,,,,,,,,,,,,,,,
1514,Oriental noodles - 3.49oz,0719076020026,['France'],[],[],?,470,1966 kj(470 kcal),"23,1","9,8","54,2","52,3","11,6","5,9","2,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49 oz,,,,,,,,,,
1515,Pelon mini -,0719886510878,['France'],[],[],?,320,1339 kj(320 kcal),5,5,85,80,10,12,"4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,Sao Tomé et Principe Noir 70% - cofféa,071109,['France'],"['Pâte de cacao Sao Tomé', 'sucre', ' émulsifiant : lécithine de soja', "" ALLERGENES : Traces possibles d'eufs"", ""d'arachides"", 'de graines de sésame', 'de gluten', 'de lait', 'de soja et de fruits à coque']",['Non végétalien'],2368,?,2368 kj(566 kcal),"39,6","23,8","28,9","24,5","9,2","0,01","0,004",['cofféa'],,['E322i - Lécithine'],4,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs']",39.6 g,en quantité élevée,23.8 g,en quantité élevée,24.5 g,en quantité élevée,0.01 g,en faible quantité,+4%,,+2%,+1%,+3%,-25%,-23%,+20%,-79%,-79%,22,+4%,E,+4%,E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,,,,,,,,,,,
1517,Tarama aux oeufs de cabillaud - Nature  océane - 180g,07111112,['France'],[],[],?,?,,?,,?,,?,,,['Nature  océane'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180g,['Sans colorants'],,,,,,,,,
1518,07122905,07122905,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,Chocolat gourmand - Auchan - 500g,07125645,['France'],[],[],?,?,,?,,?,,?,,,['Auchan'],,,,"['Boissons', 'Petit-déjeuners', 'Cacao et dérivés', 'Cacaos et chocolats en poudre', 'Boissons instantanées', 'Chocolats en poudre']",,,,,,,,,,,,,,,,,,,,,,,D,75.0%,1.1%,15.1%,5.7%,3.2%,0.0%,52,500g,['en:gluten-free'],,,,['500g'],,['Auchan'],,,
1520,0716970,0716970,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,Yogurt al marzepane e mandorle - Italiamo - 150g,07177767,['France'],"['yaourt ', 'lait', 'préparation au massepain et aux amandes ', 'sucre', 'massepain 2% ', 'amandes 1', '1%', 'sucre', 'eau', 'sirop de glucose', 'amandes 2%', 'sirop de glucose-fructose', 'arôme', 'sirop de sucre caramélisé', 'colorant ', 'caroténoïdes', 'sucre', 'dextrose']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",565,?,565 kj(135 kcal),"5,3","2,4","16,6",16,"4,4","0,13","0,052",['Italiamo'],,['E160a - Carotènes mélangés'],4,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts']",5.3 g,en quantité modérée,2.4 g,en quantité modérée,16 g,en quantité élevée,0.13 g,en faible quantité,+53%,,+47%,+62%,+17%,+51%,+58%,+17%,+13%,+13%,4,+31%,C,+31%,,,,,,,,,150 g,,,"['Lait', 'Fruits à coque']","Yaourt avec 20% de préparation au massepain et aux amandes, 5% de Mat. Gr. dans la partie lactée","['Opercule alu', 'Pot plastique', 'PP 05', 'Point vert', 'Triman', 'Frais']","['Molkerei Gropper', 'Am Mühlberg 2', '86657', 'Bissingen', 'Duitsland']",['Lidl'],,,
1522,"Pao V ""FM"" Herbal blend of Pao pereira Extract and Quassia amara L. - Beljanski - 41g (100capsules)",0720222000021,['France'],[],[],?,?,,?,,?,,?,,,['Beljanski'],,,,['Compléments alimentaires'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41 g (100 capsules),,,,,"['Pot', 'Plastique']",,,,,
1523,Ginkgo V - 47.9g,0720222000045,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9 g,,,,,,,,,,
1524,Nanapops nut butter filled supersnacks,0720379504885,['France'],[],[],?,407,1703 kj(407 kcal),17,"5,5",63,33,"7,4","0,074","0,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Sans gluten', 'en:USDA Organic']",,,,,,,,,
1525,Pizza & pastry multimix gluten free - orgran - 375g,0720516020223,"['France', 'Royaume-Uni']",[],"['Végétalien', 'Végétarien']",?,295,1234 kj(295 kcal),"0,3","0,1","70,5","0,3","1,2","2,8","1,12",['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375 g,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1526,Spirales au riz et maïs - Orgran,0720516020230,['France'],[],"['Végétalien', 'Végétarien']",?,159,665 kj(159 kcal),"0,4",0,"34,5","0,4","2,7",,,['Orgran'],,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires']",0.4 g,en faible quantité,0 g,en faible quantité,0.4 g,en faible quantité,,,,-52%,-52%,-85%,-100%,-44%,-86%,-77%,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1527,Easy Bake Bread Mix - Orgran - 450g,0720516020346,['France'],[],"['Végétalien', 'Végétarien']",?,321,1343 kj(321 kcal),"1,6","1,3","72,1","4,8","2,2","3,4","1,36",['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450 g,"['Végétarien', 'en:gluten-free', 'Végétalien', 'Fabriqué en Australie']",,,,,,,,,
1528,Rice and corn tortelli - Orgran,0720516020520,['France'],[],[],?,367,1536 kj(367 kcal),"0,9","0,1","79,8","0,8","6,3",,,['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Fabriqué en Australie']",,,,,,,,,
1529,Orgran Penne Pasta Rice & Corn,0720516020797,['France'],"['Farine de riz ', '87%', 'Farine de maïs ', '13%', ' Fabriqué en Australie']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,159,665 kj(159 kcal),"0,4",0,"34,1","0,4","2,7",0,0,['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Fabriqué en Australie']",,,,,,,,,
1530,"Orgran Lasagne Sheets Mini, Rice & Corn",0720516021008,['France'],[],[],?,367,1536 kj(367 kcal),"0,9","0,1","79,8","0,8","6,3",,,['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Cohcolate Mousse - 120g,0720516021213,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 g,,,,,,,,,,
1532,Orgran Dierentuinpasta Glutenvrij,0720516021251,['France'],[],"['Végétalien', 'Végétarien']",?,368,1540 kj(368 kcal),"0,9","0,1","79,7","0,8","6,3",0,0,['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1533,Melange pour gateau au chocolat sans gluten - Orgran,0720516021343,['France'],[],"['Végétalien', 'Végétarien']",?,379,1586 kj(379 kcal),"1,7","1,1","82,8",42,"2,7",1,"0,4",['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien', 'Fabriqué en Australie']",,,,,,,,,
1534,Orgran Classic Choc Biscotti Biscuits (5.2 Oz),0720516021558,['France'],[],"['Végétalien', 'Végétarien']",?,497,2079 kj(497 kcal),"25,6","15,6","55,5","22,4","4,4","0,5","0,2",['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1535,Chia Crispibread - Orgran,0720516021732,['France'],"['Farine de riz', 'Farine de riz brun ', '43%', 'Farine de quinoa ', '6%', 'Farine de chia ', '3%', 'Sel iodé']",[],?,362,1515 kj(362 kcal),"2,7","0,4","78,8","0,7","7,2","1,4","0,56",['Orgran'],,,3,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains spéciaux']",2.7 g,en faible quantité,0.4 g,en faible quantité,0.7 g,en faible quantité,1.4 g,en quantité modérée,,+24%,+24%,-47%,-55%,+61%,-84%,-23%,+15%,+15%,3,-20%,C,-20%,,,,,,,,,,"['en:gluten-free', 'Fabriqué en Australie']",,,,,['Australie'],,,,
1536,"Orgran, outback animals vegetable pasta shapes",0720516021909,"['France', 'États-Unis']","['Milled rice 87%', 'maize meal 12%', 'spinach', 'beetroot', ' 1%']","['Végétalien', 'Végétarien']",?,328,1372 kj(328 kcal),"0,5",0,75,"0,75",10,"0,025","0,01",['Orgran'],,,1,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires']",0.5 g,en faible quantité,0 g,en faible quantité,0.75 g,en faible quantité,0.025 g,en faible quantité,,-1%,-1%,-81%,-100%,+21%,-73%,-14%,-88%,-88%,-3,,A,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,Buontempo Enterprises Pty Ltd.,,
1537,Orgran Multigrain O's With Quinoa,0720516021916,['France'],[],"['Végétalien', 'Végétarien']",?,338,1414 kj(338 kcal),"2,3","0,7","64,4","12,7","7,6","0,4","0,16",['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1538,Orgran Kids Biscuits Vanilla (5.29),0720516022067,['France'],"['Maize Starch', 'Raw Sugar', 'Rice Flour', 'Palm Vegetable Oil', 'Rice Bran', 'Yellow Pea Flour', 'Brown Rice Syrup', 'Psyllium', 'Vegetable Gum ', 'Stabiliser', ': Guar Gum', ' Raising Agents: Sodium Bicarbonate', 'Calcium Carbonate', ' Salt', 'Emulsifier: Vegetable derived Monoglycerides', ' Natural Vanilla Flavour ', '0', '2%']",[],?,431,1803 kj(431 kcal),"13,6",7,"66,9","22,7","4,2","0,7","0,28",['Orgran'],,"['E412 - Gomme de guar', 'E500ii - Carbonate acide de sodium']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Rice & Millet O's Wildberry flavour - Orgran,0720516022241,['France'],[],"['Végétalien', 'Végétarien']",?,90,377 kj(90 kcal),"0,5",0,17,4,2,"0,3","0,12",['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1540,Pâte vegetale - Orgran,0720516720451,['France'],[],[],?,357,1494 kj(357 kcal),1,"0,1","77,3",1,"6,9",,,['Orgran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Fabriqué en Australie']",,,,,,,,,
1541,Ginger beer - Goslings - 12fl oz,0721094199707,"['France', 'États-Unis']","['Contains carbonated water', 'high fructose corn syrup', 'natural ginger beer flavor', 'citric acid', 'gum acacia', 'ester gum']",[],?,54,226 kj(54 kcal),0,0,"13,52","13,52",0,"0,008","0,003",['Goslings'],,"['E330 - Acide citrique', ""E414 - Gomme d'acacia"", 'E445 - Esters glycériques de résine de bois']",4,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons gazeuses', 'Boissons aux fruits', 'Sodas', 'Sodas aux fruits', 'Sodas aux fruits exotiques', 'Boissons avec sucre ajouté']",0 g,en faible quantité,0 g,en faible quantité,13.5 g,en quantité élevée,0.0075 g,en faible quantité,,+35%,+35%,,,+43%,+47%,,-33%,-33%,18,+44%,E,+44%,,,,,,,,,12 fl oz,,,,Ginger Beer,['Canned'],['United States'],['Meijer'],GOSLINGS,http://www.goslingsrum.com/our-products/stormy-ginger-beer/,
1542,Tortrix,0721282301851,['France'],[],[],?,178,745 kj(178 kcal),11,5,0,0,2,"0,22","0,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,Apple Brand Enriched Sweet Rice - 80oz - Applegate,0721557412091,['France'],['Sweet Rice'],[],?,160,669 kj(160 kcal),0,0,0,0,"6,6",0,0,['Applegate'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,Mountain pepper vegan pate,0721802196356,['France'],[],[],?,554,2318 kj(554 kcal),"53,7","26,6",10,"3,2",9,"0,818","0,327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,Pop Rocks Popping Bubble Gum,0721874005778,['France'],[],[],?,400,1674 kj(400 kcal),0,0,90,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,Pop rocks dips,0721874007154,['France'],[],[],?,345,1443 kj(345 kcal),0,0,90,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,Chocolate  pop rocks - 0.33oz,0721874009721,['France'],[],[],?,46,192 kj(46 kcal),"1,8",1,"7,1",7,0,"7,5",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33 oz,['Fabriqué en Espagne'],,,,,,,,,
1548,Crackling gum - Pop Rocks,0721874009820,['France'],"['SUGAR', 'lactose BASE ', 'SOY', 'Maltodextrin', 'CITRIC acid', 'glycerine', 'CORN ARTIFICIAL color ', 'red#40', 'bht ', 'antioxidant', 'PROCESSED CARBON dioxide']",[],?,7,29 kj(7 kcal),1,1,6,6,1,1,"0,4",['Pop Rocks'],,"['E330 - Acide citrique', 'E422 - Glycérol', 'E129 - Rouge allura AC', 'E321 - Butylhydroxytoluène', 'E290 - Dioxyde de carbone']",4,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Chewing-gum']",1 g,en faible quantité,1 g,en faible quantité,6 g,en quantité modérée,1 g,en quantité modérée,,-96%,-96%,+322%,+652%,-91%,+25%,+513%,+3702%,+3702%,,,,,,,,,,,,,,,,"['Lait', 'Soja']",,,,,,,
1549,Cotton candy ounces count - Pop Rocks - 9.5g,0721874010116,"['Autriche', 'France', 'États-Unis']","['Sugar', 'lactose ', 'milk sugar', 'corn syrup artificial flavor', 'artificial colors ', 'red#40', 'blue#1', ' processed with carbon dioxide']",['Non végétalien'],?,34,142 kj(34 kcal),0,0,95,95,0,0,0,['Pop Rocks'],,"['E129 - Rouge allura AC', 'E133 - Bleu brillant FCF', '', 'Risque modéré de sur-exposition', 'E290 - Dioxyde de carbone']",4,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Barbes à papa']",0 g,en faible quantité,0 g,en faible quantité,95 g,en quantité élevée,0 g,en faible quantité,,-91%,-91%,-100%,-100%,+1%,+1%,-100%,-100%,-100%,10,-29%,C,-29%,,,,,,,,,9.5 g,,,['Lait'],,['Stück'],,,,,
1550,Pop Rocks Blue Razz Popping Candy - Pop Rock - 0.33oz,0721874011083,"['Autriche', 'France']",[],[],?,340,1423 kj(340 kcal),8,8,8,8,5,0,0,['Pop Rock'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33 oz,,,,,['Stück'],,,,,
1551,Popping Candy - Pop Rocks - 0.33oz,0721874012189,"['Autriche', 'France', 'États-Unis']","['Sugar', 'lactose ', 'milk sugar', 'corn syrup', 'artificial flavor', 'artificial colors ', 'red#40', 'blue#1', 'processed with a carbon dioxide']",['Non végétalien'],?,358,1498 kj(358 kcal),0,0,100,"84,21",0,0,0,['Pop Rocks'],,"['E129 - Rouge allura AC', 'E133 - Bleu brillant FCF', '', 'Risque modéré de sur-exposition', 'E290 - Dioxyde de carbone']",4,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons']",0 g,en faible quantité,0 g,en faible quantité,84.2 g,en quantité élevée,0 g,en faible quantité,,+1%,-0%,-100%,-100%,+20%,+45%,-100%,-100%,-100%,14,-3%,D,-3%,E,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,0.33 oz,,,['Lait'],,"['Stück', 'Stück']",,,,,
1552,"Blueberry crisp energy bar, blueberry crisp - Clif Bar",0722252102607,"['France', 'États-Unis']","['organic brown rice syrup', 'organic rolled oats', 'soy protein isolate', 'organic almonds', 'rice flour', 'organic roasted soybeans', 'organic cane syrup', 'concentrated apple puree', 'organic soy flour', 'organic oat fiber', 'organic date paste', 'dried blueberries', 'almond butter', 'organic invert sugar syrup', 'apple juice concentrate', 'organic glucose syrup', 'organic sunflower oil', 'blueberry puree', 'sea salt', 'natural flavors', 'citric acid', 'barley malt extract', 'pectin', 'elderberry juice concentrate ', 'for color', 'lemon powder', 'mixed tocopherols ', 'antioxidant', 'vitamins ', 'minerals: dicalcium phosphate', 'mangnesium oxide', 'ascorbic acid ', 'vit', 'c', 'dl-alpha tocopheryl acetate ', 'vit', 'e', 'beta carotene ', 'vit', 'a', 'niacinamide ', 'vit', 'b3', 'ergocalciferol ', 'vit', '02', 'thiamine mononitrate ', 'vit', 'b1', 'pyridoxine hydrochloride ', 'vit', 'b6', 'riboflavin ', 'vit', 'b2', 'cyanocobalamin ', 'vit', 'b12', ',']",[],?,368,1540 kj(368 kcal),"7,35","0,74","64,71","32,35","14,71","0,662","0,265","['Clif Bar', 'Clif Bar And Company']",,"['E330 - Acide citrique', 'E440 - Pectines', 'E306 - Extrait riche en tocophérols', 'E341ii - Phosphate dicalcique']",4,['Snacks'],7.35 g,en quantité modérée,0.74 g,en faible quantité,32.4 g,en quantité élevée,0.662 g,en quantité modérée,,-18%,-18%,-65%,-92%,+15%,+7%,+134%,+26%,+26%,8,-55%,C,-55%,,,,,,,,,,,,,,,,,Clif Bar and Company,,
1553,Barre énergétique Clif Bar 68G,0722252130037,['France'],[],[],?,371,1552 kj(371 kcal),"7,4","0,74",57,31,15,"0,55","0,22",['Clif Bar'],,,,"['Snacks', 'Snacks sucrés', 'Barres', 'Barres de céréales']",7.4 g,en quantité modérée,0.74 g,en faible quantité,31 g,en quantité élevée,0.55 g,en quantité modérée,,-12%,-13%,-53%,-88%,-5%,+14%,+101%,+41%,+41%,7,-47%,C,-47%,,,,,,,,,,,,,,,,,,,
1554,Oatmeal raisin walnut,0722252133038,['France'],[],[],?,396,1657 kj(396 kcal),"8,3","1,1",63,30,14,"0,51","0,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,Clif Bar Chocolate Chip 12PK / Box - Prijzen,0722252133045,['France'],"['acide orthophosphorique', 'oxyde de magnésium', 'vitamines c/e/a/b3/b2/b1/b6/d2/b12', 'traces de seigle', 'triticale', 'blé', 'lait']",['Non végétalien'],?,400,1674 kj(400 kcal),"7,5","2,2",66,32,14,"0,52","0,208",['Clif bar'],,"['E338 - Acide orthophosphorique', '', 'Risque élevé de sur-exposition']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,Blueberry crisp - Clif,0722252133076,['France'],[],[],?,396,1657 kj(396 kcal),"7,5","0,9",65,32,14,"0,65","0,26",['Clif'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Clif Bar Coconut Chocolate Chip Energy Bar 68 G (pack of 12),0722252133137,['France'],[],[],?,403,1686 kj(403 kcal),"8,8","3,7",63,29,15,"0,63","0,252",['Clif Bar'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,"Nuts & seeds energy bar, nuts & seeds - Clif Bar - 2.40oz",0722252161017,"['France', 'États-Unis']","['Organic brown rice syrup', 'organic rolled oats', 'soy rice crisps ', 'soy protein isolate', 'rice flour', 'barley malt extract', 'sunflower seeds', 'organic almonds', 'organic cane syrup', 'organic peanut butter', 'organic roasted soybeans', 'organic pumpkin seeds', 'organic soy flour', 'organic sunflower seed butter', 'organic oat fiber', 'natural flavors', 'sea salt', 'natural vitamin e ', 'antioxidant', ' vitamins & minerals: dicalcium phosphate', 'ascorbic acid ', 'vit', ' c', 'magnesium oxide', 'dl-alpha tocopheryl acetate ', 'vit', ' e', 'ferric orthophosphate ', 'iron', 'beta carotene ', 'vit', ' a', 'zinc citrate', 'biotin', 'niacinamide ', 'vit', ' b3', 'd-calcium pantothenate ', 'vit', ' b5', 'phytonadione ', 'vit', ' k1', 'manganese gluconate', 'copper gluconate', 'riboflavin ', 'vit', ' b2', 'folic acid ', 'vit', ' b9', 'sodium selenite', 'thiamine mononitrate ', 'vit', ' b1', 'pyridoxine hydrochloride ', 'vit', ' b6', 'ergocalciferol ', 'vit', ' d2', 'cyanocobalamin ', 'vit', ' b12', 'chromium chloride', 'potassium iodide']",[],?,397,1661 kj(397 kcal),"13,24","1,47","54,41",25,"16,18","0,992","0,397",['Clif Bar'],,['E341ii - Phosphate dicalcique'],4,['Snacks'],13.2 g,en quantité modérée,1.47 g,en faible quantité,25 g,en quantité élevée,0.993 g,en quantité modérée,,-12%,-12%,-37%,-84%,-3%,-17%,+157%,+89%,+89%,9,-50%,C,-50%,,,,,,,,,2.40 oz,['Entrepreneurs + Engagés'],,,,,,,Clif Bar and Company,,
1559,Gomme énergétique Clif Shot 60G,0722252180629,"['France', 'États-Unis']","['sirop de tapioca', 'sirop de canne séché', 'maltodextrine', 'gélifiant : pectine', ""correcteur d'acidité : acide citrique"", 'arôme naturel', 'concentré de jus de carottes noires', 'citrate de potassium', 'sel de mer', 'huile de tournesol', ""agent d'enrobage : cire de carnauba""]",[],?,333,1393 kj(333 kcal),0,0,80,40,0,"0,418","0,167",['Clif'],,"['E440 - Pectines', 'E330 - Acide citrique', 'E903 - Cire de carnauba']",4,['Snacks'],0 g,en faible quantité,0 g,en faible quantité,40 g,en quantité élevée,0.417 g,en quantité modérée,,-26%,-26%,-100%,-100%,+42%,+32%,-100%,-21%,-21%,13,-27%,D,-27%,,,,,,,,,,,,,,,,,Clif Bar and Company,,
1560,Gomme énergétique Clif Shot 60G,0722252180681,['France'],[],[],?,320,1339 kj(320 kcal),0,0,80,40,0,"0,43","0,172",['Clif'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
