,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,quantity,packaging,categories,ingredients_origins,markets,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,generic_name,link,additives,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,labels,manufacturing,allergens,traceability_code,origin_detail,producer_info,palm_ingredients
990,Carrefour,3560070559299,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Carrefour,3560070546909,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Carrefour,3560070526819,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Carrefour,3560070521470,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Carrefour,3560070506606,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Carrefour,3560070497577,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Carrefour,3560070497607,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Carrefour,3560070497690,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Carrefour,3560070488209,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Carrefour,3560070476442,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Carrefour,3560070476442,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Adult / Terrine - Carrefour - 400g,3560070471560,['Carrefour'],['France'],"['Viandes et sous-produits animaux', 'poissons et sous-produits de poissons ', 'saumon 4%', 'céréales', 'substances minérales', 'extraits de protéines végétales', 'sucres']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,400 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants artificiels']",,['Poisson'],,,Fabriqué en France par EMB 22 067 G / FR 22 067 005 pour Interdis.,
1002,Pâtée avec morceaux - Carrefour - 1230g,3560070471683,['Carrefour'],['France'],"['Composition : Viandes et sous-produits animaux ', 'bœuf 4%', 'céréales', 'substances minérales']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,1230 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chiens adultes - Pâtée morceaux au bœuf.,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Composition'],['NON'],France,Fabriqué en France par FR 62 160 050 / EMB 62 447 pour Interdis.,
1003,Adult / Terrine - Carrefour - 400g,3560070471508,['Carrefour'],['France'],"['Viandes et sous-produits animaux ', 'poulet 4%', 'céréales', 'substances minérales', 'extraits de protéines végétales', 'sucres']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,400 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants artificiels']",,,,,Fabriqué en France par EMB 22 067 G / FR 22 067 005 pour Interdis.,
1004,Carrefour,3560070454495,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Carrefour,3560070451630,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Carrefour,3560070452910,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Carrefour,3560070435906,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,Carrefour,3560070409303,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Carrefour,3560070409365,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Carrefour,3560070409457,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Carrefour,3560070383177,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Carrefour,3560070380107,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Carrefour,3560070376131,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Carrefour,3560070374816,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,Carrefour,3560070373246,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Carrefour,3560070373307,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Carrefour,3560070373338,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Carrefour,3560070373369,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Carrefour,3560070360079,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Carrefour,3560070333394,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Carrefour,3560070303793,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Carrefour,3560070300464,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Carrefour,3560070282418,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Carrefour,3560070273683,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Carrefour,3560070256778,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Carrefour,3560070256808,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Carrefour,3560070241477,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,Carrefour,3560070241507,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Carrefour,3560070236541,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Carrefour,3560070236572,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Carrefour,3560070238521,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,Carrefour,3560070222780,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Carrefour,3560070220502,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Carrefour,3560070217427,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Carrefour,3560070213689,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Carrefour,3560070211012,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Carrefour,3560070202645,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Carrefour,3560070200573,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Carrefour,3560070185764,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Carrefour,3560070181315,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Carrefour,3560070177240,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Carrefour,3560070180400,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Carrefour,3560070176915,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Carrefour,3560070161829,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Carrefour,3560070161850,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Carrefour,3560070161881,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,Carrefour,3560070161911,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Carrefour,3560070161973,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Carrefour,3560070162031,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,Carrefour,3560070161799,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,Carrefour,3560070160747,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,Carrefour,3560070160778,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,Carrefour,3560070158843,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Carrefour,3560070159055,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Carrefour,3560070158690,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,Carrefour,3560070158638,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,Carrefour,3560070153145,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Carrefour,3560070150632,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,Carrefour,3560070143115,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Carrefour,3560070134359,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,Adult / Terrine - Carrefour - 400g,3560070125784,['Carrefour'],['France'],"['Viandes et sous-produits animaux', 'poissons et sous-produits de poissons ', 'saumon 4%', 'céréales', 'substances minérales', 'extraits de protéines végétales', 'sucres']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,400 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants artificiels']",,['Poisson'],,,Fabriqué en France par EMB 22 067 G / FR 22 067 005 pour Interdis.,
1062,Carrefour,3560070129218,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,Carrefour,3560070129980,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,Original Instinct Adult Jelly - Carrefour - 400g,3560070125609,['Carrefour'],"['France', 'Espagne']","['Au bœuf et aux carottes:Viandes et sous-produits animaux ', 'dont bœuf 4%', 'légumes ', 'carottes 4%', 'substances minérales', 'sucres', 'Au poulet et aux haricots verts: Viandes et sous-produits animaux ', 'dont poulet 4%', 'légumes ', 'haricots verts 4%', 'substances minérales', 'sucres', 'Au thon et aux pommes de terre:Viandes et sous-produits animaux', 'poissons et sous-produits de poissons ', 'thon 4%', 'légumes', 'pommes de terre 4%', 'substances minérales', 'sucres', 'Au lapin et aux petits pois:Viandes et sous-produits animaux ', 'dont lapin 4%', 'légumes ', 'petits pois 4%', 'substances minérales', 'sucres']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,400 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Poisson'],['NON'],,Fabriqué en France par: EMB 22 067/ FR 22 067 005 pour Interdis.,
1065,Adult / Terrine - Carrefour - 400g,3560070125760,['Carrefour'],['France'],"['Viandes et sous-produits animaux ', 'lapin 4%', 'céréales', 'sucres', 'substances minérales', 'extraits de protéines végétales']",[],?,?,?,?,?,400 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants artificiels']",,,,,Fabriqué en France par EMB 22 067 G / FR 22 067 005 pour Interdis.,
1066,Adult / Terrine - Carrefour - 400g,3560070125777,['Carrefour'],['France'],"['Viandes et sous-produits animaux ', 'poulet 4%', 'céréales', 'substances minérales', 'extraits de protéines végétales', 'sucres']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,400 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants artificiels']",,,,,Fabriqué en France par EMB 22 067 G / FR 22 067 005 pour Interdis.,
1067,Adult / Sauce - Carrefour - 400g,3560070123452,['Carrefour'],['France'],"['Bouchées en sauce au boeuf', 'au lapin et aux légumes: Viandes et sous-produits animaux ', 'bœuf 4%', 'lapin 4%', 'céréales', 'poissons et sous-produits de poissons', 'légumes 4% ', 'carottes', 'haricots verts', 'substances minérales', 'extrait de protéines végétales', 'sucres', 'Bouchées en sauce au poulet', 'au foie et aux légumes: Viandes et sous-produits animaux ', 'poulet 4%', 'foie 4%', 'céréales', 'légumes 4% ', 'carottes', 'haricots verts', 'substances minérales', 'extraits de protéines végétales', 'sucres', 'Bouchées en sauce au thon', 'au saumon et aux légumes: Viandes et sous-produits animaux', 'poissons et sous-produits de poissons ', 'thon 4%', 'saumon 4%', 'céréales', 'légumes 4% ', 'carottes', 'haricots verts', 'substances minérales', 'extraits de protéines végétales', 'sucres', 'Bouchées en sauce au canard', 'à la dinde et aux légumes: Viandes et sous-produits animaux ', 'canard 4%', 'dinde 4%', ' céréales', 'poissons et sous-produits de poissons', 'légumes 4% ', 'carottes', 'haricots verts', 'substances minérales', 'extraits de protéines végétales', 'sucres']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,400 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants artificiels', 'Sans colorants ni arômes artificiels']",,['Poisson'],,,Fabriqué en France par EMB 22 067 G / FR 22 067 005 pour Interdis.,
1068,Adult / Sauce - Carrefour - 800g,3560070123520,['Carrefour'],['France'],"['Au poulet et au foie : Viandes et sous-produits animaux ', 'poulet 4%', 'foie 4%', 'céréales', 'légumes 4% ', 'carottes issues de carottes déshydratées', 'haricots verts', 'substances minérales', 'sucres', 'extraits de protéines végétales']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,800 g,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chat.,,,,,,,,,,,,,,,,,,,,,,,,,,"['Sans arômes artificiels', 'Sans colorants artificiels', 'Sans colorants ni arômes artificiels']",,,,,Fabriqué en France par EMB 22 067 G / FR 22 067 005 pour Interdis.,
1069,Carrefour,3560070123582,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,Carrefour,3560070050703,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,Terrine - Carrefour - 100g,3560070016532,['Carrefour'],"['France', 'Italie']","['Viandes et sous-produits animaux ', 'dont poulet 4% ', ""sous-produits d'origine végétale"", 'huiles et graisses', 'substances minérales']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien', 'Non végétarien']",?,?,?,?,?,100 g,,['Terrines'],,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chatons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['NON'],,Fabriqué par CH 22679 pour Interdis.,
1072,Carrefour,3523680078116,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,Chew bones - Carrefour - 14cm75g,3270190698012,['Carrefour'],['France'],['100% Peau de buffle'],[],?,?,?,?,?,14 cm75 g,,,,['Carrefour'],,,,,,,,,,,,,,Article à mastiquer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['NON', 'EMB 59599', 'Tourcoing (Nord, France)']",,Fabriqué en Chine par 3300PF039 et importé par EMB 59599 pour Interdis.,
1074,Chew Bone - Carrefour,3270190698029,['Carrefour'],"['France', 'Espagne']",['Peau de bœuf'],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,Article à mastiquer. Matière première pour aliment pour chien.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['NON', 'EMB 59599', 'Tourcoing (Nord, France)']",,Fabriqué en Chine par 3300PF039 et importé par EMB 59599 pour Interdis.,
1075,Carrefour,3245412619243,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,Carrefour,3245412619427,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,Carrefour,3245412622274,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,Carrefour,3245412615535,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,Multicroquettes Adult - Carrefour - 2kg,3245390141033,['Carrefour'],['France'],"['Céréales ', '50% dans les croquettes céréales', 'viandes et sous-produits animaux ', 'dont 9% de poulet issu de poulet déshydraté dans les croquettes au poulet', 'dont 45% de boeuf déshydraté dans les croquettes au boeuf', ""sous-produits d'origine végétale"", 'huiles et graisses', 'substances minérales', 'légumes ', 'dont 4% de légumes verts dans les croquettes aux légumes verts']","[""Pourrait contenir de l'huile de palme""]",?,?,?,?,?,2 kg,,,,['Carrefour'],,,,,,,,,,,,,,Aliment complet pour chiens adultes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR-62 894 050', 'Wimille (Pas-de-Calais, France)']",,Fabriqué en France par FR 62 894 050/ EMB 62 894D ou FR 03 321 005/EMB 03 321B pour Interdis.,
1080,Carrefour,3184830060872,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Baguette - Leclerc,0202062001272,['Leclerc'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,Belbake,0200518136066,['Belbake'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Grimbergen - 24x25cl can grimbergen 0.0 - 0.00 degre alcool - 250ml,3080216057491,['Grimbergen'],['France'],"['Eau', ""MALT D'ORGE"", 'MALT DE BLÉ', 'sirop de glucose', 'CO2', 'arôme naturel', 'extrait de houblon']",[],116,27,0,"5,9","0,3",250 ml,['Boite'],"['Boissons', 'Boissons alcoolisées', 'Bières']",,,-40%,-39%,-100%,+52%,-25%,C,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,Bière blonde sans alcool aromatisée,,,4,,,,,,,,,116 kj(27 kcal),-37%,0,-100%,"3,2",+254%,"0,01",-37%,"0,004",-37%,,,,,['Triman'],,['Gluten'],,,,
1084,1664 - 24x25cl can 1664 0.0 - 0.00 degre alcool - 250ml,3080216057330,['1664'],['France'],"['Eau', ""MALT D'ORGE"", 'CO2', 'arômes naturels', 'extrait de houblon']",[],63,15,0,"3,4","0,3",250 ml,['Boite'],"['Boissons', 'Boissons alcoolisées', 'Bières']",,,-68%,-66%,-100%,-13%,-25%,C,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,Bière blonde aromatisée sans alcool,,,4,,,,,,,,,63 kj(15 kcal),-66%,0,-100%,0,-100%,"0,01",-37%,"0,004",-37%,,,,,['Triman'],,['Gluten'],,,,
1085,Tourtel - 24x25cl can tourtel twist citron - 0.00 degre alcool - 250ml,3080216057507,['Tourtel'],['France'],"['Eau', 'sucre', ""MALT D'ORGE"", 'jus de citron à base de jus concentré ', '2,8%', 'dioxyde de carbone', ""arôme naturel de citron avec d'autres arômes naturels"", ""stabilisant : gomme d'acacia"", 'extrait concentré de citron', 'extrait de houblon']",[],125,30,0,"7,7","0,4",250 ml,['Boite'],['Boissons'],,,-55%,-46%,-100%,-32%,-19%,,,,,,,,,Boisson sans alcool à base de bière au jus de citron aromatisée citron.,,"['E290 - Dioxyde de carbone', ""E414 - Gomme d'acacia""]",4,0 g,en faible quantité,0 g,en faible quantité,5.1 g,en quantité modérée,0.01 g,en faible quantité,125 kj(30 kcal),-48%,0,-100%,"5,1",-46%,"0,01",-76%,"0,004",-76%,9,+17%,D,+17%,['Triman'],,['Gluten'],,,,
