,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,quantity,brand,categories,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,packaging,manufacturing,markets,additives,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_nutrition-score-fr_tr,nutriment_nutriscore_tr,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,labels,ingredients_origins,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr_diff,traceability_code,brand_owner,generic_name,link,palm_ingredients
1495,Terrine Forestière aux bolets - Succulence - 90g,3281810901092,['France'],"['gorge de porc', 'foie de porc', 'mélange forestier 10% ', 'bolets jaunes 4%', 'cèpes', 'girolles', 'mousserons', 'trompettes', 'œufs entiers', 'sel', 'ail', 'persil', 'poivre', '4 épices', 'herbes de Provence ', 'romarin', 'sarriette', 'origan', 'thym']","['Non végétalien', 'Non végétarien']",1306,312,"18,6","0,9","13,2",90g,['Succulence'],"['Produits à la viande', 'Terrines', 'Terrines de porc']",1.04 g,en quantité modérée,+2%,+2%,-30%,-55%,-9%,"1,04",-32%,"0,416",-32%,1306 kj(312 kcal),"7,1","0,3","['Pot', 'Verre']",['France'],,,['Œufs'],3,18.6 g,en quantité modérée,7.1 g,en quantité élevée,0.3 g,en faible quantité,14,D,,,,,,,,,,,+3%,-28%,-53%,-25%,-25%,,,Terrine Forestière aux bolets,,
1496,Whisky,5000299610688,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,les délices de Saint Cirice,3760280470876,['France'],"['eau', 'carottes ', '22,6%', 'pulpe de tomates', 'poivrons rouges', 'vinaigre de cidre', 'oignons', 'sucre', 'ail', 'sel', 'curcuma ', '0,2%', 'cumin ', '0,1%', ' ', 'paprika', 'gingembre', "" Conseils d'utilisation: bien agiter L bouteille avant ouverture"", ' Servir très frais', ' Vous pouvez agrémenter votre gaspacho avec des petits des de tomates fraiches', 'poivrons', 'croutons', ' A consommer']",[],?,22,"0,5",4,"0,5",,['les délices de Saint Cirice'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Aliments à base de fruits et de légumes', 'Plats préparés', 'Epices', 'Soupes', 'Veloutés', 'Soupes de légumes', 'Veloutés de légumes', 'Veloutés de carottes', 'Cumin', 'Curcuma']",0.01 g,en faible quantité,,-41%,-71%,-7%,-27%,"0,01",-98%,"0,004",-98%,92 kj(22 kcal),"0,1",2,['bouteille en verre'],['Agen'],['la dispute aux oiseaux'],,,3,0.5 g,en faible quantité,0.1 g,en faible quantité,2 g,en faible quantité,,,B,68.8%,0.0%,19.6%,5.2%,6.4%,0.0%,82,,,-44%,-90%,+10%,,,,,,,
1498,Yaourt,3760260100007,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,10035180011,10035180011,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,CUMIN ENTIER - 40g,3183811058976,['France'],[],[],?,?,?,?,?,40 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,Saucisson sec de Savoie fumé - 250g,3222477207318,['France'],"['Viande de porc ', 'origine : france', ' - sel - lactose - épices - rhum - sucre - dextrose - ail - conservateur : nitrate de potassium - ferments - arôme naturel - boyau naturel de porc', "" 159 g de viande de porc mis en oeuvre pour l'élaboration de 100 g de saucisson sec"", ' traces de noisettes', 'noix et lait']","['Non végétalien', 'Non végétarien']",1535,369,26,"1,7",32,250 g,,"['Viandes', 'Charcuteries', 'Saucissons', 'Saucissons secs', 'Saucissons secs pur porc']",4.9 g,en quantité élevée,-10%,-10%,-20%,-27%,+17%,"4,9",+5%,"1,96",+5%,1535 kj(369 kcal),"9,1","1,7",,,,"['E252 - Nitrate de potassium', '', 'Risque élevé de sur-exposition']",['Lait'],4,26 g,en quantité élevée,9.1 g,en quantité élevée,1.7 g,en faible quantité,23,E,D,79.0%,17.2%,0.6%,1.8%,1.1%,0.3%,36,,,-11%,-29%,+11%,-5%,-5%,,,Saucisson sec pur porc qualité supérieure fumé au bois de hêtre,,
1502,Risotto agli Asparagi,8017759646795,['France'],[],[],?,340,"1,4",73,"7,6",,,,,,,,,,,"3,1",,"1,24",,1423 kj(340 kcal),"0,6","2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,Cudié Mandeln Im Crememantel 'cro- Crem' (100g Packung),8437000889304,"['France', 'Espagne']",[],[],?,576,"40,25","40,32","10,45",,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Aliments et boissons de Noël', 'Confiseries de Noël']",0.12 g,en faible quantité,,+12%,+36%,-15%,-4%,"0,12",+62%,"0,048",+62%,2410 kj(576 kcal),"14,89","29,2",,,,,,,40.2 g,en quantité élevée,14.9 g,en quantité élevée,29.2 g,en quantité élevée,23,E,,,,,,,,,,,+13%,+166%,-27%,+37%,+37%,,,,,
1504,Flûtes feuilletées - Casino,3222477233126,['France'],[],[],?,564,37,45,11,,"['Casino', 'Casino Bio']",,,,,,,,,2,,"0,8",,2360 kj(564 kcal),24,"2,3",,,['Casino'],,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,
1505,Cuit sur place Pain boulot la pièce de 250 Gr,3250391547456,['France'],[],[],?,266,"1,6","52,4","9,1",,,,,,,,,,,"1,38",,"0,552",,1113 kj(266 kcal),"0,5","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,Brause bonbons,22160577,['France'],[],[],?,388,0,95,0,,,,,,,,,,,"0,86",,"0,344",,1623 kj(388 kcal),0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Purée d'amande - sefi'BIO,3664678014812,['France'],[],[],?,?,?,?,?,,"[""sefi'BIO""]","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Fruits à coques et dérivés', 'Pâtes à tartiner végétales', ""Purées d'oléagineux"", 'Beurres de fruits à coques', ""Purées d'amande""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,Madeleines maison,2209810019358,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,Morbier - 120g,3492847640001,['France'],[],[],?,345,29,"0,5",21,120 g,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Morbiers']",1.7 g,en quantité élevée,,-3%,+1%,-36%,-7%,"1,7",+19%,"0,68",+19%,1443 kj(345 kcal),19,"0,5",,,,,,,29 g,en quantité élevée,19 g,en quantité élevée,0.5 g,en faible quantité,16,D,D,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,-2%,-3%,+20%,+7%,+7%,,,,,
1510,Galletas tostadas - Aliada,8433329057752,['France'],[],[],?,419,"8,2",78,7,,['Aliada'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits']",0.83 g,en quantité modérée,,-12%,-61%,+22%,+8%,"0,83",+41%,"0,332",+41%,1753 kj(419 kcal),"3,9",22,,,,,,,8.2 g,en quantité modérée,3.9 g,en quantité modérée,22 g,en quantité élevée,15,D,C,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,,-12%,-61%,-25%,-24%,-24%,,,,,
1511,Andouillon de Guémené,2133642001055,['France'],[],[],?,269,19,1,22,,,,,,,,,,,"1,2",,"0,48",,1125 kj(269 kcal),9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,Marmiton de volaille au confit d oignons et de figues,3432770047171,['France'],[],[],?,170,2,25,13,,,,,,,,,,,"0,34",,"0,136",,711 kj(170 kcal),"0,5","4,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,Harpagophytum curcuma - Arkopharma,3578835501698,['France'],[],[],?,?,?,?,?,,['Arkopharma'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,,
1514,Romero entero - Ducros,8410219857142,['France'],[],[],?,?,?,?,?,,['Ducros'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,Muesli - Despar,8001300803348,['France'],[],[],?,357,"7,5",57,12,,['Despar'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner', 'Mueslis']",0.07 g,en faible quantité,,-14%,-43%,-6%,+22%,"0,07",-60%,"0,028",-60%,1494 kj(357 kcal),"1,1","1,7",,,,,,,7.5 g,en quantité modérée,1.1 g,en faible quantité,1.7 g,en faible quantité,0,B,B,53.5%,25.9%,8.6%,6.8%,5.2%,0.0%,90,,,-14%,-67%,-90%,-100%,-100%,,,,,
1516,R. LEBEN DEFENSE - 37g,4250556507836,['France'],"['Moringa Olifeirablatt-Extrakt ', 'vegan', 'Agaricus B Spirulina Pulver ', 'vegan', 'Schisandra Chinensisfrucht-Extralit ', 'vegan', 'L-Ascorbinsäure ', 'Vitamin C', ' ', 'vegan', 'D-alpha-Toco pherylacetat ', 'Vitamin E', ' ', 'vegan', 'Lowenzahnwurzel-Extralit BROMefert 3% Flavonoide', ' ', 'vegan', 'Roter Panax Ginseng Extrakt liefert 95% Curcumin', ' ', 'vegan', 'Nicotinamid ', 'Niacin', ' ', 'vegam', 'efert 20% Ginsenoide', ' ', 'vegan', 'Kurkumawurzelstock-Extrakt D-Biotin ', 'Biotin', ' ', 'vegan', 'Uberzugsmittel Pflanzenfasern ap lerzehrempfehlung Jeden Tag unzerkaut 2 vegane Kapseln mit selhülle - vegan', ' ie Wasser oder Saft verzehren Michtige Hirnweise Die angegebene empfohlene tägliche zehrmenge dart nicht überschritten werden', ' Dieses 1130 odukt istin Ersatz für eine ausgewgene und ab - Ernährung und gesunde Lebensweise', ' R22nslungs re Kühl lage Inhall: 60 ve Kapseln 22 Rerthalb deichweite von kleinen Kindern aufbewah 37 g ORIGINAL GLAS VON LEONITH 1319% A 160% rieben registered Trademark EYVA C', 'V-Avenue Ceranique 223 NL-6221 KX Maastricht www', 'neben', 'com Ref', '-Nr', ': AL1785 Copyright 2019 received EYVA C', 'V REL0O']","['Végétalien', 'Végétarien']",?,?,?,?,?,37 g,['R. LEBEN'],['Compléments alimentaires'],,,,,,,,,,,,,,,['Pot'],,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'Végétalien', 'Fabriqué en Allemagne']",,,,,,,,,,,
1517,2 feuilletes du pecheur,3325892502065,['France'],[],[],?,273,15,26,"7,8",,,,,,,,,,,1,,"0,4",,1142 kj(273 kcal),"9,3","1,9",,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,,
1518,Brocolis frais - Riou Bio - 500g,3413930217061,['France'],[],[],?,?,?,?,?,500g,['Riou Bio'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Frais', 'Aliments à base de plantes frais', 'Brocolis', 'Légumes frais', 'Brocolis frais']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,67.2%,0.0%,0.0%,13.2%,18.9%,0.6%,98,"['Bio', 'Bio européen', 'Fruits et Légumes de France', 'Catégorie II', 'FR-BIO-01']",['France'],,,,,,,,,,
1519,Wellen Pommes,20191498,['France'],[],[],?,161,6,23,"2,5",,,,,,,,,,,"0,06",,"0,024",,674 kj(161 kcal),"0,5","0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,Magret de canard,2209030006701,['France'],[],[],?,?,?,?,?,,,"['Viandes', 'Volailles', 'Canards', 'Magrets de canard']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,81.9%,9.6%,2.1%,2.2%,1.1%,3.1%,28,,,,,,,,"['FR 56.109.001 CE', 'Lauzach (Morbihan, France)']",,,,
1521,Tajine de legumes,3770013496103,['France'],[],[],?,122,"2,9","19,5","4,6",,,,,,,,,,,"1,2",,"0,48",,510 kj(122 kcal),"0,4","3,3",,,,,,,,,,,,,,,,,,,,,,,['Agriculture UE/Non UE'],,,,,,,,,,,
1522,coco blossom sugar - naturacereal - 1000g,04882275,['France'],[],[],?,?,?,?,?,1000g,['Naturacereal'],"['Édulcorants', 'Sucres', 'Sucres roux', 'Sucres de canne', 'Sucre muscovado']",,,,,,,,,,,,,,,['Papier'],,['Amazon'],,,,,,,,,,,,A,87.6%,0.0%,7.4%,3.3%,1.8%,0.0%,81,"['Bio', 'Bio européen', 'DE-ÖKO-001']",['Fleur de coco'],,,,,,,,,https://naturacereal.de/Bio-Kokosbluetenzucker-1000-g,
1523,Minis nems crevette crabe - Agis - 260g,3366760044768,['France'],"['Nems ', '8x30g', ' : Galette de riz 41,7% ', 'eau', 'farine de riz', 'huile de tournesol', 'sel', 'crevette 16,9% ', 'crevette', 'sel', 'conservateur : disulfite de sodium', 'vermicelle de pois réhydraté', 'carotte', 'oignon', 'protéine de soja réhydratée', 'fécule de manioc', 'ciboule', 'chair de crabe 1,1%', 'champignon noir réhydraté', 'sauce poisson ', 'poisson', 'sel', 'eau', ""purée d'ail"", 'sel', 'sucre', 'fibre de bambou', 'poivre', ' Pourcentages exprimés sur les nems', 'Sauce nuoc mam ', '20g', ' : eau', 'sucre', 'nuoc mam 14% ', 'poisson', 'sel', 'eau', ""vinaigre d'alcool"", 'sel', ' Pourcentage exprimé sur la sauce']","['Non végétalien', 'Non végétarien']",?,204,"9,2",23,"6,3",260 g,['Agis'],"['Plats préparés', 'Nems']",1.4 g,en quantité modérée,,+1%,+3%,+2%,-9%,"1,4",+7%,"0,56",+7%,854 kj(204 kcal),"0,8","1,8",['Barquette plastique'],,['Carrefour'],"['E223 - Disulfite de sodium', '', 'Risque élevé de sur-exposition']","['Crustacés', 'Poisson', 'Soja', 'Anhydride sulfureux et sulfites']",3,9.2 g,en quantité modérée,0.8 g,en faible quantité,1.8 g,en faible quantité,5,C,C,62.8%,18.1%,4.7%,5.0%,2.0%,7.4%,57,,,+1%,-51%,-36%,-5%,-5%,"['FR 44.072.002 CE', 'Herbignac (Loire-Atlantique, France)']",,,,
1524,Penne Rigate - De Cecco,8001250180414,['France'],[],[],?,351,"1,5",69,14,,['De Cecco'],,,,,,,,,0,,0,,1469 kj(351 kcal),"0,3","3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,Emmental - Eco+,2860001025253,['France'],[],[],?,378,30,"0,5",27,,['Eco+'],,,,,,,,,"0,64",,"0,256",,1582 kj(378 kcal),21,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,Autrement,3770013443022,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,
1527,Haricots rouges - Saint Eloi,3250390114222,['France'],[],[],?,140,"0,5","15,5","8,6",,['Saint Eloi'],,,,,,,,,"0,6",,"0,24",,586 kj(140 kcal),"0,1","2,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,Sensation comlombia café Auchan,3245678169353,['France'],[],[],?,?,?,?,?,,['Auchan'],,,,,,,,,,,,,,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,,"['Agriculture durable', 'en:UTZ Certified']",,,,,,,,,,,
1529,Jambon emmental - Sodebo,990530101004783215,['France'],[],[],?,254,11,24,12,,['Sodebo'],,,,,,,,,"1,6",,"0,64",,1063 kj(254 kcal),"2,7","2,8",,,,,,,,,,,,,,,,,,,,,,,"['Nutriscore', 'Nutriscore C']",,,,,,,,,,,
1530,Salât kronung - Knorr,8714100823651,['France'],[],[],?,432,46,4,"0,5",,['Knorr'],,,,,,,,,"1,9",,"0,76",,1807 kj(432 kcal),"6,9","3,2",,,,,,,,,,,,,,,,,,,,,,,['Sans conservateurs'],,,,,,,,,,,
1531,Bouillon de légumes - Auchan,3596710461073,['France'],[],[],?,193,"1,3",40,2,,['Auchan'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Produits déshydratés', 'Aliments à base de plantes séchées', 'Produits lyophilisés à reconstituer', 'Bouillons', 'Bouillons déshydratés', 'Bouillons de légumes', 'Bouillons de légumes déshydratés']",,,,+30%,-80%,+117%,-45%,46,+107%,"18,4",+107%,808 kj(193 kcal),"0,4",18,,,['Auchan'],,,,,,,,,,,,,,,,,,,,,,+28%,-85%,+218%,,,,,,,
1532,Noglut panecillos sin gluten y sin lactosa - Santiveri,8412170012981,['France'],[],[],?,257,3,"48,7","7,4",,['Santiveri'],,,,,,,,,1,,"0,4",,1075 kj(257 kcal),"0,4","2,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,75870,75870,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,Saucisson,3291310478161,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,Brebicet Feiner Milder Schafkäse - 125g,3307903900060,['France'],[],[],?,301,25,1,18,125 g,,,,,,,,,,"1,5",,"0,6",,1259 kj(301 kcal),19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,12 macarons frais assortis,3760105520472,['France'],[],[],?,410,"16,4","57,4","6,9",,,"['Desserts', 'Biscuits et gâteaux', 'Pâtisseries', 'Macarons']",0.125 g,en faible quantité,,-4%,-8%,+3%,-19%,"0,125",-13%,"0,05",-13%,1715 kj(410 kcal),"6,5","55,9",,,,,,,16.4 g,en quantité modérée,6.5 g,en quantité élevée,55.9 g,en quantité élevée,21,E,D,88.9%,5.7%,2.0%,2.2%,1.2%,0.0%,37,,,-4%,+44%,+11%,+19%,+19%,,,,,
1537,Emulsion citron,6130138001168,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,Golden variety - Storck,4014400929324,['France'],[],[],?,431,"12,8","78,1","1,6",,"['Storck', ""Werther's Original""]",,,,,,,,,"0,71",,"0,284",,1803 kj(431 kcal),"7,9","58,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,LAY'S Classic,8410199013613,['France'],[],[],?,517,"30,6","50,8","6,9",,"[""Lay's""]",,,,,,,,,"1,2",,"0,48",,2163 kj(517 kcal),"4,2","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,Bel normande,3104935391312,['France'],[],[],?,43,0,10,0,,,,,,,,,,,0,,0,,180 kj(43 kcal),0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,Tapenade verte,3520760000494,['France'],[],[],?,214,19,"3,3","2,6",,,"['Produits à tartiner', 'Produits à tartiner salés', 'Tapenades', 'Tapenades vertes']",4.5 g,en quantité élevée,,-3%,-12%,+49%,+60%,"4,5",+57%,"1,8",+57%,895 kj(214 kcal),"2,9","0,9",,,,,,,19 g,en quantité modérée,2.9 g,en quantité modérée,0.9 g,en faible quantité,14,D,C,58.6%,12.7%,16.0%,8.1%,2.7%,1.9%,71,['Fabriqué en France'],,-3%,-10%,+134%,+3%,+3%,,,,,
1542,Café Le Terroir,3760160681163,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,Salade de lentilles - 330g,4008100176713,['France'],[],[],?,291,"0,5",11,"4,4",330 g,,,,,,,,,,"1,2",,"0,48",,1218 kj(291 kcal),"0,1","4,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,Rioja Martinez Alesanco Crianza 2013,8437005214040,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,Ducros herbes de Provence,3166296209293,"['France', 'Maroc']",[],[],?,?,?,?,?,,['Ducros'],,,,,,,,,,,,,,,,['Verre'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,Pilons de Poulet,0213147023485,['France'],[],[],?,?,?,?,?,,,"['Viandes', 'Volailles', 'Poulets', 'Volailles cuites', 'Poulets cuisinés', 'Manchons de poulet']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,83.0%,9.4%,2.7%,2.7%,1.4%,0.9%,37,['Fabriqué en France'],,,,,,,"['FR 26.144.011 CE', 'Grane (Drôme, France)']",,,,
1547,Yogi Green Tea Chai - Yogi Tea,4012824400757,['France'],[],[],?,?,?,?,?,,['Yogi Tea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,Pan tostado multicereal rebanadas formato familiar - El Corte Ingles,8433329069335,['France'],[],[],?,418,12,61,14,,['El Corte Ingles'],,,,,,,,,"1,8",,"0,72",,1749 kj(418 kcal),"1,5",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,Frites steak house -,3263859970314,['France'],[],[],?,125,"3,1","21,1","2,1",,,"['Chips et frites', 'Frites']",0.12 g,en faible quantité,,-20%,-42%,-10%,-18%,"0,12",-60%,"0,048",-60%,523 kj(125 kcal),"0,4","0,1",,,,,,,3.1 g,en quantité modérée,0.4 g,en faible quantité,0.1 g,en faible quantité,0,B,,,,,,,,,,,-22%,-45%,-82%,,,,,,,
1550,3445420019152,3445420019152,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,Premium pork luncheon meat - Tulip - 340g,5707196150353,['France'],[],[],?,?,?,?,?,340g,['Tulip'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Put jus de orange et gimgembre,8016438002211,['France'],[],[],?,33,"0,1","6,2","0,8",,,,,,,,,,,0,,0,,138 kj(33 kcal),0,"5,7",,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'IT-BIO-007']",,,,,,,,,,,
1553,8410479013203,8410479013203,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Noix de Pécan - Tropical Nuts - 125g,3760190623102,['France'],['Noix de pécan'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,700,"70,1","4,3","9,2",125 g,['Tropical Nuts'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Noix de pécan']",,,,-2%,+0%,-39%,-9%,,,,,2929 kj(700 kcal),6,,,,,,['Fruits à coque'],1,70.1 g,en quantité élevée,6 g,en quantité élevée,,,,,D,93.0%,1.3%,2.5%,1.5%,1.7%,0.0%,37,,,-2%,-8%,,,,,,,,
1555,Chorizo naturel fort,8437002291440,['France'],[],[],?,445,39,"0,6",22,,,,,,,,,,,"3,2",,"1,28",,1862 kj(445 kcal),16,"0,4",,,,,,,,,,,,,,,,,,,,,,,"['Sans colorants', 'Sans conservateurs']",,,,,,,,,,,
1556,Choco noot rozijn,8718858931767,['France'],[],[],?,530,47,23,"1,2",,,,,,,,,,,0,,0,,2218 kj(530 kcal),17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Iso Whey zero - BiotechUSA,5999076223008,['France'],[],['Sans huile de palme'],?,372,"1,6","5,2",84,,['BiotechUSA'],,,,,,,,,"0,7",,"0,28",,1556 kj(372 kcal),1,"0,8",,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Sans lactose', 'en:palm-oil-free']",,,,,,,,,,,
1558,ChariTea Red,28282181,['France'],[],[],?,16,0,"3,4",0,,,,,,,,,,,0,,0,,67 kj(16 kcal),0,"3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Berlingot nantais - DV SAS - 150g,3555080222318,['France'],[],[],?,?,?,?,?,150g,['DV SAS'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Confiseries de France']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,,
1560,Pain viennois - Sans marque,,['France'],"['Farine de BLE', 'eau', 'levure', 'huiles végétales ', 'navette', 'palme', 'tournesol', 'lactosérum en poudre ', 'LAIT', 'sucre', 'sel iodé', 'dextrose', 'LAIT écrémé en poudre', 'sucre inverti', 'émulsifiants ', 'E482', 'E322', 'gluten ', 'BLE', 'protéine végétale', 'épaississant ', 'E412', 'LACTOSE', 'protéine du LAIT', 'colorant ', 'E160a', 'arôme', 'maltodextrine', 'amidon']","['Huile de palme', 'Non végétalien', 'Peut-être végétarien']",1301,308,"5,9",54,9,,"['Sans marque', 'FB Solution']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains']",1.2 g,en quantité modérée,-4%,-6%,-4%,-1%,-5%,"1,2",-6%,"0,48",-6%,1301 kj(308 kcal),"1,6",6,"['Sachet', 'Plastique', 'décongelé']",,['Asiana Airlines'],"['E482 - Stéaroyl-2-lactylate de calcium', '', 'Risque élevé de sur-exposition', 'E322 - Lécithines', 'E412 - Gomme de guar', 'E160a - Carotènes mélangés']","['Gluten', 'Lait']",4,5.9 g,en quantité modérée,1.6 g,en quantité modérée,6 g,en quantité modérée,3,C,,,,,,,,,,,-6%,+37%,+53%,-41%,-41%,,,,,['Huile de palme']
1561,Chips belle france - 30g,3258561239989,['France'],[],[],?,?,?,?,?,30 g,['Belle France'],,,,,,,,,,,,,,,,['conserve boîte métal'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,HELVA,6194017502542,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,Extrait naturel de café Bio - Sainte Lucie - 20ml,3162050035160,['France'],"['Sucre de canne', 'eau', 'café', 'caramel ', 'sucre', 'eau']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,?,?,?,20 ml,['Sainte Lucie'],"['Additifs alimentaires', 'Arômes']",,,,,,,,,,,,,,,"['Carton', 'Flacon', 'Verre']",,,,,3,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,"['EMB 60282A', 'Gouvieux (Oise, France)']",,,,
